'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
354,-388,-598,-210,493,-89,-404,255,259,376,362,340,310,-44,-29,-132
355,-390,-587,-196,488,-96,-392,250,253,375,364,344,314,-43,-13,-130
356,-400,-593,-193,496,-103,-393,245,243,366,356,336,314,-32,-5,-127
357,-385,-574,-189,479,-98,-382,245,243,365,358,339,315,-27,-12,-127
358,-389,-570,-181,480,-103,-376,246,246,373,364,341,317,-35,4,-128
359,-391,-571,-180,481,-105,-376,245,249,369,363,338,315,-33,-7,-128
360,-383,-562,-179,472,-101,-371,244,243,365,364,338,314,-33,-9,-126
361,-399,-587,-188,493,-105,-388,237,232,358,357,330,307,-31,-4,-129
362,-389,-576,-187,482,-101,-382,235,234,354,354,329,305,-30,4,-129
363,-361,-548,-187,454,-87,-368,241,234,354,359,332,312,-33,10,-132
364,-362,-557,-194,460,-83,-376,241,229,350,358,334,313,-34,-2,-132
365,-362,-567,-205,465,-78,-386,239,227,352,357,334,310,-30,-11,-133
366,-365,-568,-203,467,-81,-386,233,222,350,359,335,311,-28,-14,-137
367,-363,-570,-206,466,-78,-388,228,214,341,357,334,310,-30,-17,-140
368,-363,-571,-208,467,-77,-389,221,206,335,351,334,307,-30,-19,-138
369,-363,-565,-202,464,-80,-384,222,208,339,357,338,315,-27,-4,-139
370,-357,-546,-189,451,-83,-368,224,210,348,365,342,320,-23,17,-141
371,-375,-538,-164,456,-105,-351,219,207,342,362,340,320,-23,38,-136
372,-381,-539,-158,459,-110,-349,220,204,335,360,344,328,-19,48,-141
373,-384,-533,-149,459,-117,-342,218,197,335,361,348,328,-23,30,-144
374,-405,-525,-120,465,-142,-323,219,199,338,362,351,331,-29,24,-143
375,-397,-523,-125,460,-136,-325,215,193,330,356,347,326,-27,40,-143
376,-396,-528,-132,462,-132,-330,206,179,321,352,339,315,-30,43,-143
377,-401,-500,-99,451,-151,-300,220,194,335,365,361,331,-32,47,-145
378,-396,-491,-95,444,-150,-294,219,198,336,367,367,329,-36,35,-146
379,-456,-526,-71,491,-192,-299,211,190,330,367,363,325,-40,23,-145
380,-459,-541,-83,500,-188,-313,208,185,324,362,358,321,-39,49,-148
381,-458,-548,-90,503,-183,-320,200,182,322,360,353,314,-44,57,-148
382,-435,-557,-122,496,-156,-340,186,166,306,349,342,303,-44,49,-149
383,-366,-546,-180,456,-92,-363,168,148,286,333,327,297,-39,54,-150
384,-381,-539,-157,460,-111,-348,183,168,302,347,345,317,-35,47,-155
385,-371,-541,-170,456,-100,-356,187,177,316,357,351,323,-33,40,-162
386,-366,-543,-176,454,-94,-360,181,172,312,357,351,318,-35,39,-162
387,-349,-535,-186,442,-81,-361,182,160,298,354,357,312,-35,39,-162
388,-369,-525,-157,447,-106,-341,193,163,298,356,366,332,-36,40,-158
389,-383,-502,-119,442,-131,-311,215,189,322,376,388,358,-35,44,-162
390,-362,-479,-117,420,-122,-298,209,191,332,387,395,362,-34,56,-163
391,-391,-499,-108,445,-141,-304,194,172,315,372,379,351,-33,56,-165
392,-387,-525,-138,456,-124,-332,180,152,293,352,362,335,-31,51,-168
393,-393,-540,-147,466,-123,-344,170,138,279,336,350,327,-31,65,-167
394,-386,-533,-147,459,-119,-340,167,140,280,335,353,324,-35,67,-172
395,-383,-505,-122,444,-130,-314,171,150,293,350,367,337,-34,74,-165
396,-407,-505,-97,456,-155,-302,176,152,295,356,369,345,-33,70,-161
397,-416,-514,-98,465,-158,-307,171,147,293,358,365,343,-35,63,-161
398,-388,-488,-101,438,-143,-295,176,150,296,363,372,352,-28,64,-159
399,-391,-488,-96,439,-147,-293,180,146,291,362,376,353,-32,59,-156
400,-412,-510,-98,461,-156,-305,170,133,286,358,367,344,-35,70,-161
401,-376,-479,-103,428,-136,-292,184,145,296,370,382,356,-31,66,-167
402,-370,-460,-91,415,-139,-276,183,148,296,372,387,360,-31,69,-162
403,-434,-511,-77,472,-178,-295,163,132,279,357,369,342,-29,61,-162
404,-468,-534,-66,501,-201,-301,167,134,277,355,371,343,-29,57,-161
405,-350,-488,-139,419,-105,-314,159,133,277,353,367,339,-25,71,-163
406,-302,-467,-165,385,-68,-317,155,128,272,349,364,337,-26,76,-162
407,-361,-487,-126,424,-117,-307,162,124,266,345,367,342,-27,73,-159
408,-368,-495,-126,431,-121,-311,165,123,264,346,371,342,-30,75,-158
409,-375,-490,-115,433,-130,-303,167,128,269,354,379,354,-28,74,-161
410,-371,-474,-104,423,-133,-289,163,132,275,361,384,357,-24,74,-165
411,-367,-468,-102,418,-132,-285,160,124,270,357,384,358,-23,91,-159
412,-373,-474,-102,423,-135,-288,164,125,270,355,385,358,-23,81,-161
413,-380,-472,-92,426,-143,-283,169,126,273,364,395,353,-27,91,-166
414,-389,-468,-79,429,-155,-274,166,119,269,365,395,360,-24,120,-165
415,-387,-457,-70,422,-158,-264,163,116,268,360,390,362,-21,110,-168
416,-379,-449,-70,414,-154,-260,164,113,260,358,392,359,-28,101,-171
417,-378,-439,-61,408,-158,-251,174,119,265,366,401,362,-28,107,-170
418,-375,-434,-58,404,-158,-247,173,123,275,371,409,362,-25,111,-173
419,-386,-444,-58,415,-163,-252,170,118,272,368,409,365,-27,91,-171
420,-360,-427,-67,393,-146,-248,178,122,273,374,414,372,-28,81,-172
421,-347,-421,-74,384,-136,-248,177,126,276,377,420,367,-31,82,-177
422,-384,-445,-61,414,-161,-254,164,110,263,368,409,366,-25,96,-171
423,-380,-443,-63,411,-157,-254,161,107,263,364,404,374,-20,107,-171
424,-346,-424,-78,385,-134,-251,168,112,267,372,414,379,-22,99,-172
425,-348,-435,-87,392,-130,-262,163,109,263,373,415,378,-22,89,-171
426,-376,-458,-83,417,-146,-271,163,105,262,367,409,373,-18,100,-173
427,-375,-452,-78,413,-148,-265,170,109,265,372,410,377,-20,96,-172
428,-385,-448,-64,417,-160,-257,175,114,271,379,417,384,-26,69,-172
429,-373,-453,-79,413,-146,-267,163,104,262,375,413,376,-26,97,-177
430,-343,-441,-99,392,-121,-271,158,97,251,363,402,363,-31,103,-181
431,-353,-428,-76,390,-138,-253,160,97,256,364,403,369,-26,95,-177
432,-354,-409,-55,381,-149,-232,172,108,269,384,421,390,-18,105,-182
433,-343,-389,-46,366,-148,-218,180,111,274,388,432,395,-25,107,-183
434,-353,-395,-42,374,-155,-219,161,95,264,376,422,383,-27,123,-175
435,-363,-398,-35,381,-164,-217,156,88,258,372,420,380,-27,131,-177
436,-385,-400,-15,392,-185,-208,158,88,259,375,425,382,-27,140,-177
437,-403,-403,0,403,-201,-202,156,84,253,373,422,378,-27,144,-177
438,-372,-377,-5,374,-183,-191,154,85,251,375,426,378,-31,148,-185
439,-389,-375,13,382,-200,-182,161,87,260,384,434,387,-29,130,-184
440,-402,-404,-2,403,-200,-203,152,77,246,371,422,376,-29,124,-184
441,-351,-393,-41,372,-154,-218,145,72,238,367,417,369,-32,135,-190
442,-351,-377,-26,364,-162,-203,153,80,247,376,425,379,-27,134,-194
443,-374,-387,-13,380,-180,-201,155,79,247,376,425,378,-27,144,-197
444,-366,-388,-22,377,-172,-205,166,85,253,379,432,384,-29,147,-200
445,-368,-388,-20,378,-174,-204,166,93,257,384,434,390,-30,153,-204
446,-348,-375,-27,361,-160,-202,169,93,263,391,437,393,-31,164,-208
447,-326,-365,-39,345,-142,-203,171,93,264,393,441,393,-27,165,-218
448,-351,-369,-18,360,-165,-194,176,97,268,399,449,399,-33,157,-219
449,-362,-358,4,360,-182,-178,192,108,278,412,463,411,-38,176,-219
450,-349,-343,6,346,-177,-169,189,104,276,415,465,417,-34,185,-225
451,-348,-337,11,343,-179,-163,180,90,275,413,460,418,-30,201,-230
452,-359,-333,26,345,-192,-154,182,93,284,420,466,423,-36,235,-235
453,-326,-287,38,306,-181,-125,205,108,303,442,491,447,-37,212,-233
454,-368,-282,86,325,-226,-99,217,116,316,454,506,459,-37,205,-239
455,-390,-316,75,353,-232,-121,196,94,290,432,484,438,-37,236,-245
456,-369,-310,59,340,-214,-126,188,79,278,422,472,425,-39,253,-252
457,-403,-297,106,350,-254,-96,188,85,300,441,488,442,-45,266,-259
458,-365,-282,83,324,-224,-100,196,80,294,437,489,444,-42,276,-268
459,-369,-280,88,324,-228,-97,212,77,290,438,492,439,-48,271,-271
460,-379,-267,112,323,-245,-78,223,86,303,449,511,458,-46,267,-274
461,-364,-261,104,312,-234,-79,232,96,310,452,517,454,-48,277,-285
462,-376,-274,102,325,-238,-87,220,85,302,445,507,434,-59,290,-288
463,-368,-256,112,312,-240,-72,225,89,305,451,516,442,-55,296,-294
464,-335,-238,98,286,-216,-70,229,88,305,453,517,449,-51,295,-294
465,-311,-249,62,280,-186,-94,217,66,286,434,496,439,-52,302,-292
466,-311,-234,77,273,-194,-79,229,79,297,442,502,447,-57,305,-299
467,-321,-228,93,274,-206,-68,237,87,306,452,510,453,-59,305,-303
468,-337,-237,100,287,-218,-69,232,78,300,448,507,456,-57,309,-305
469,-350,-219,131,285,-240,-44,239,91,317,465,522,473,-55,318,-309
470,-354,-195,159,274,-256,-19,241,98,331,477,532,477,-54,332,-315
471,-348,-190,158,269,-253,-16,229,89,327,470,529,474,-52,333,-314
472,-373,-200,173,287,-272,-14,225,91,332,479,538,482,-42,338,-312
473,-382,-190,192,286,-287,1,216,85,335,486,544,488,-40,347,-307
474,-326,-175,151,250,-238,-12,191,68,322,476,534,474,-41,351,-302
475,-292,-171,122,231,-206,-25,159,52,308,464,522,462,-40,341,-300
476,-306,-168,137,237,-221,-16,138,48,307,469,530,465,-36,344,-292
477,-316,-162,154,239,-235,-4,131,52,314,473,534,473,-36,359,-286
478,-299,-146,153,222,-225,3,119,44,309,466,529,474,-36,353,-285
479,-298,-147,151,223,-224,1,87,35,301,465,535,474,-30,355,-280
480,-296,-152,143,224,-219,-5,63,26,307,473,541,484,-24,329,-271
481,-278,-170,108,224,-192,-32,45,17,296,463,529,472,-16,309,-258
482,-286,-194,92,240,-189,-52,33,14,279,447,511,454,-17,305,-247
483,-254,-170,84,212,-169,-43,43,29,297,464,526,460,-12,300,-243
484,-272,-217,55,244,-163,-81,21,14,274,439,505,445,-2,293,-228
485,-278,-257,21,268,-149,-119,1,-7,250,416,482,430,3,275,-213
486,-237,-202,36,220,-136,-84,10,18,277,446,518,455,8,280,-209
487,-228,-190,38,209,-132,-76,1,13,283,452,524,461,14,275,-203
488,-236,-203,33,219,-134,-85,-14,-1,279,452,521,461,23,270,-196
489,-224,-202,22,213,-122,-90,-27,-4,273,452,524,461,29,273,-187
490,-210,-199,12,204,-110,-94,-40,-12,271,449,518,454,36,283,-184
491,-238,-181,57,209,-147,-62,-26,3,281,462,533,468,38,297,-188
492,-185,-164,22,174,-103,-71,-28,3,282,461,530,474,47,295,-185
493,-195,-160,35,177,-115,-63,-22,10,295,470,537,484,50,280,-183
494,-202,-147,54,175,-127,-47,-12,15,290,467,542,482,36,271,-181
495,-178,-154,25,166,-101,-65,-25,-7,263,442,522,465,33,284,-172
496,-230,-185,45,207,-137,-70,-28,-22,243,431,516,459,28,292,-169
497,-213,-172,40,193,-126,-66,-30,-29,237,428,522,454,18,300,-167
498,-202,-157,45,179,-123,-56,-30,-36,235,429,527,456,19,302,-160
499,-259,-200,60,229,-159,-71,-51,-60,208,404,503,450,24,295,-150
500,-266,-203,63,235,-164,-71,-47,-62,208,407,503,457,22,306,-147
501,-251,-183,67,217,-158,-59,-38,-53,220,422,524,467,20,315,-144
502,-256,-188,69,222,-162,-60,-52,-64,211,417,523,466,23,307,-137
503,-251,-206,46,228,-148,-80,-58,-77,196,403,507,453,22,309,-141
504,-256,-227,30,242,-143,-99,-67,-79,195,397,499,442,22,308,-147
505,-259,-222,37,241,-148,-93,-52,-79,195,402,502,452,24,314,-145
506,-275,-228,46,252,-160,-91,-42,-85,178,391,493,454,24,336,-147
507,-262,-207,55,235,-158,-77,-38,-82,186,400,505,456,15,338,-155
508,-257,-192,65,224,-160,-64,-32,-75,199,411,516,461,6,333,-159
509,-251,-178,73,215,-161,-53,-37,-72,203,415,519,467,8,329,-163
510,-273,-170,104,221,-188,-33,-28,-71,204,419,529,476,13,333,-163
511,-326,-189,138,257,-231,-26,-21,-66,203,423,530,481,17,343,-160
512,-314,-188,126,251,-219,-31,-23,-68,206,423,530,483,24,347,-153
513,-285,-193,92,239,-188,-51,-35,-72,198,413,519,472,31,334,-141
514,-230,-195,36,213,-133,-80,-52,-82,187,402,504,456,33,321,-144
515,-201,-189,12,195,-105,-89,-51,-77,187,399,503,453,33,314,-153
516,-222,-195,27,208,-124,-84,-44,-64,193,403,501,452,33,297,-154
517,-232,-219,13,226,-122,-104,-43,-70,182,390,488,438,33,285,-152
518,-215,-215,0,215,-107,-108,-45,-72,180,389,493,443,36,289,-148
519,-221,-213,8,217,-114,-103,-49,-78,176,382,488,445,38,291,-141
520,-221,-215,7,218,-114,-104,-33,-69,182,384,490,448,37,279,-141
521,-215,-208,7,212,-110,-101,-20,-58,188,396,502,456,27,284,-141
522,-236,-230,6,233,-120,-113,-30,-69,177,386,490,446,24,302,-150
523,-237,-235,2,236,-119,-117,-20,-66,177,385,488,446,29,294,-155
524,-237,-231,6,234,-122,-113,-4,-60,187,392,496,450,27,299,-154
525,-258,-249,9,254,-133,-120,-3,-56,189,395,495,446,25,292,-159
526,-280,-264,16,272,-148,-125,5,-47,185,395,490,443,22,283,-160
527,-290,-272,18,281,-153,-128,21,-41,196,397,490,441,16,285,-159
528,-295,-285,10,289,-151,-138,40,-29,202,400,487,441,16,260,-157
529,-266,-263,4,265,-135,-130,57,-12,209,405,487,449,21,270,-160
530,-274,-268,7,271,-140,-131,45,-17,202,398,480,442,19,275,-156
531,-310,-299,11,304,-160,-144,27,-37,185,387,467,427,14,252,-148
532,-326,-312,13,319,-169,-150,37,-40,177,379,462,422,6,239,-146
533,-339,-325,14,332,-176,-156,47,-38,168,369,461,416,1,224,-143
534,-350,-331,19,341,-184,-157,51,-42,158,362,456,409,1,221,-143
535,-356,-333,23,344,-189,-155,48,-41,154,356,450,401,-7,219,-141
536,-358,-343,15,351,-186,-165,69,-26,163,360,450,397,-10,202,-152
537,-367,-359,8,363,-187,-176,83,-17,166,361,447,391,-8,193,-163
538,-361,-359,2,360,-181,-179,75,-17,164,358,442,387,-8,171,-162
539,-364,-363,1,363,-181,-182,77,-18,164,357,441,387,-8,170,-162
540,-364,-379,-15,372,-174,-198,76,-23,157,349,430,384,-10,174,-158
541,-370,-398,-29,384,-170,-214,73,-28,146,340,419,376,-14,149,-150
542,-364,-394,-30,379,-167,-213,70,-31,139,332,413,369,-15,157,-146
543,-360,-401,-41,381,-159,-221,75,-28,139,328,405,368,-16,143,-153
544,-363,-419,-56,391,-153,-238,80,-26,136,327,404,366,-22,131,-159
545,-355,-426,-71,390,-141,-249,81,-28,127,318,397,358,-24,135,-159
546,-364,-435,-72,399,-145,-254,89,-23,127,317,389,348,-28,132,-160
547,-376,-443,-66,409,-155,-255,98,-13,131,323,388,343,-36,119,-163
548,-371,-463,-92,417,-139,-278,93,-21,120,306,382,333,-37,83,-162
549,-380,-472,-91,426,-144,-282,96,-14,125,310,384,333,-39,70,-167
550,-429,-466,-36,447,-196,-251,115,2,136,326,398,343,-42,70,-170
551,-420,-459,-39,439,-190,-250,114,-3,129,315,401,347,-37,98,-163
552,-378,-445,-67,411,-155,-256,98,-2,132,317,400,347,-35,112,-160
553,-388,-442,-54,415,-166,-249,106,-4,132,322,403,339,-38,106,-157
554,-419,-468,-49,443,-184,-259,105,-19,119,307,388,331,-42,106,-158
555,-422,-473,-51,448,-185,-263,87,-25,111,299,378,326,-43,101,-160
556,-437,-464,-28,450,-204,-247,98,-17,118,305,381,332,-41,93,-160
557,-421,-459,-38,440,-191,-249,95,-22,106,292,371,325,-43,85,-159
558,-431,-452,-21,441,-204,-237,99,-11,113,300,372,324,-46,84,-161
559,-482,-461,21,471,-251,-221,114,-5,134,316,388,335,-49,81,-165
560,-452,-459,-7,456,-222,-234,103,-17,124,308,387,330,-45,95,-165
561,-451,-466,-16,459,-217,-242,101,-14,123,308,389,336,-42,90,-160
562,-437,-455,-18,446,-209,-237,104,-15,120,308,391,340,-40,90,-158
563,-413,-440,-26,427,-193,-233,107,-10,125,312,395,341,-41,102,-162
564,-386,-438,-52,412,-166,-246,104,-16,122,306,390,335,-45,99,-162
565,-378,-443,-65,410,-156,-254,95,-19,118,298,382,333,-36,83,-157
566,-419,-476,-57,448,-181,-267,90,-22,118,296,380,327,-40,79,-155
567,-391,-474,-83,432,-154,-278,86,-34,101,284,366,309,-48,88,-156
568,-387,-453,-66,420,-160,-260,98,-19,117,298,384,313,-51,85,-154
569,-375,-432,-57,403,-158,-245,110,-10,131,315,394,338,-45,95,-156
570,-345,-430,-85,387,-129,-258,90,-31,107,291,369,332,-38,84,-153
571,-375,-451,-75,413,-149,-263,84,-35,103,286,368,317,-45,78,-156
572,-406,-462,-56,434,-175,-260,94,-31,108,294,368,323,-41,93,-157
573,-428,-471,-43,449,-192,-257,85,-36,101,286,366,321,-37,101,-155
574,-439,-476,-37,458,-201,-257,77,-39,102,287,364,318,-45,96,-161
575,-447,-476,-29,461,-209,-253,79,-36,101,287,363,313,-48,102,-164
576,-440,-463,-23,452,-208,-243,74,-36,103,287,365,315,-45,111,-160
577,-413,-445,-32,429,-190,-239,74,-35,108,291,370,323,-43,110,-160
578,-395,-425,-30,410,-182,-228,88,-22,115,297,377,331,-43,117,-164
579,-408,-436,-27,422,-190,-232,83,-32,107,288,372,329,-43,100,-160
580,-428,-456,-28,442,-200,-243,77,-36,104,286,371,327,-41,94,-160
581,-435,-464,-29,450,-203,-247,84,-37,100,285,368,327,-40,101,-156
582,-424,-460,-36,442,-194,-248,86,-48,94,283,366,322,-43,97,-155
583,-393,-442,-50,418,-171,-247,89,-42,107,295,374,324,-43,87,-162
584,-406,-463,-57,434,-174,-261,79,-51,97,280,362,323,-42,86,-161
585,-438,-493,-55,465,-191,-275,75,-54,92,272,355,312,-44,84,-160
586,-418,-480,-61,449,-178,-271,85,-45,101,282,363,315,-44,87,-159
587,-399,-469,-70,434,-164,-270,82,-48,100,282,367,320,-40,89,-155
588,-399,-466,-67,432,-165,-267,88,-41,105,290,370,322,-40,83,-156
589,-394,-461,-67,428,-163,-265,92,-34,110,295,374,330,-37,88,-159
590,-403,-461,-58,432,-172,-260,87,-36,107,291,372,329,-38,91,-157
591,-400,-446,-45,423,-177,-246,89,-34,108,294,373,330,-38,89,-158
592,-400,-446,-46,424,-177,-247,92,-30,111,297,376,330,-35,82,-156
593,-418,-458,-40,438,-188,-250,88,-35,106,289,368,324,-42,87,-153
594,-414,-441,-27,428,-193,-235,89,-35,109,291,368,329,-41,106,-148
595,-416,-432,-16,424,-199,-225,96,-34,109,291,372,330,-44,116,-146
596,-436,-444,-8,440,-213,-227,103,-34,106,288,366,319,-51,104,-162
597,-434,-432,2,433,-218,-215,113,-29,114,296,368,320,-47,119,-171
598,-434,-419,15,426,-224,-202,124,-24,124,305,374,323,-56,135,-186
599,-457,-433,24,445,-240,-205,142,-19,124,301,369,314,-73,121,-199
600,-465,-448,18,457,-241,-216,172,-3,128,298,365,307,-84,96,-208
601,-490,-475,15,482,-252,-230,199,9,130,290,355,288,-102,79,-211
602,-520,-497,23,508,-271,-237,235,21,118,271,339,269,-120,81,-207
603,-530,-513,16,522,-272,-249,269,47,119,257,321,255,-135,72,-211
604,-548,-550,-2,549,-273,-276,303,75,104,222,284,224,-164,53,-210
605,-565,-594,-29,579,-268,-312,358,115,90,190,254,195,-187,19,-201
606,-585,-641,-57,613,-264,-350,410,162,88,165,225,165,-208,-35,-189
607,-606,-680,-74,643,-265,-378,454,201,77,129,187,125,-239,-81,-184
608,-636,-718,-82,677,-277,-401,500,236,66,103,157,98,-264,-111,-171
609,-646,-751,-105,699,-270,-429,557,297,79,90,130,80,-276,-139,-175
610,-664,-781,-117,722,-273,-449,615,376,123,93,113,54,-289,-165,-188
611,-688,-804,-116,746,-285,-461,671,446,170,105,101,33,-301,-194,-204
612,-717,-834,-117,776,-299,-476,725,521,224,128,91,16,-309,-230,-229
613,-737,-855,-118,796,-309,-487,772,603,313,176,96,7,-311,-249,-246
614,-726,-864,-138,795,-293,-502,818,697,411,223,100,-3,-305,-258,-265
615,-724,-892,-169,808,-277,-531,882,809,508,257,88,-22,-309,-275,-286
616,-704,-921,-217,812,-243,-570,949,935,618,292,69,-42,-309,-310,-305
617,-674,-939,-265,806,-204,-602,976,1042,733,353,72,-45,-285,-354,-317
618,-621,-930,-309,775,-156,-620,983,1123,844,422,90,-39,-257,-371,-331
619,-592,-954,-362,773,-114,-659,1010,1225,944,464,89,-51,-247,-398,-335
620,-546,-978,-432,762,-56,-706,1026,1330,1060,518,96,-60,-229,-429,-338
621,-481,-972,-491,727,6,-732,1023,1423,1199,604,128,-48,-193,-435,-354
622,-422,-974,-552,698,65,-763,1029,1557,1374,709,166,-33,-148,-444,-373
623,-335,-967,-632,651,149,-800,1015,1664,1517,797,200,-16,-97,-468,-381
624,-263,-973,-710,618,224,-842,1015,1792,1710,917,238,-2,-45,-501,-397
625,-177,-981,-803,579,313,-892,1042,1952,1954,1056,268,0,3,-529,-426
626,-98,-968,-870,533,386,-919,1044,2066,2164,1190,310,18,53,-527,-451
627,-36,-957,-921,496,443,-939,1038,2199,2388,1332,360,45,110,-532,-468
628,46,-944,-990,449,518,-968,1013,2306,2577,1457,406,77,164,-554,-475
629,144,-911,-1055,383,600,-984,970,2394,2777,1600,466,119,232,-533,-479
630,215,-880,-1095,332,656,-988,929,2485,2971,1740,526,158,302,-540,-489
631,307,-853,-1160,273,734,-1007,864,2515,3124,1870,581,199,375,-558,-492
632,430,-813,-1243,192,837,-1028,794,2538,3315,2024,640,238,449,-533,-501
633,484,-784,-1268,150,876,-1026,750,2571,3477,2138,687,272,499,-510,-508
634,542,-777,-1319,117,931,-1049,700,2549,3529,2155,677,285,528,-492,-475
635,604,-758,-1362,77,983,-1061,636,2521,3584,2173,673,296,550,-495,-452
636,630,-727,-1357,48,994,-1042,565,2457,3623,2200,687,318,570,-461,-440
637,650,-685,-1336,17,993,-1011,473,2318,3600,2216,701,352,594,-408,-424
638,631,-640,-1271,4,952,-956,399,2178,3568,2235,731,401,615,-381,-405
639,637,-598,-1236,-20,937,-918,293,1941,3438,2179,734,432,624,-339,-363
640,675,-553,-1228,-61,952,-891,165,1666,3239,2084,724,456,626,-306,-315
641,689,-531,-1220,-79,955,-876,71,1459,3040,1977,701,471,623,-297,-252
642,689,-537,-1226,-76,958,-882,-28,1240,2818,1837,648,449,604,-286,-178
643,690,-549,-1239,-70,965,-894,-86,1021,2566,1660,577,418,557,-255,-113
644,649,-560,-1209,-44,930,-885,-151,710,2144,1403,500,392,497,-227,-25
645,563,-568,-1131,3,847,-850,-233,291,1564,1099,427,381,427,-217,84
646,456,-588,-1044,66,751,-817,-273,-75,947,731,322,375,345,-212,198
647,360,-631,-992,136,677,-812,-283,-304,417,340,195,330,258,-212,311
648,291,-711,-1003,210,647,-857,-263,-444,-34,-27,58,263,162,-257,443
649,234,-791,-1026,279,630,-909,-241,-564,-426,-359,-79,202,72,-315,559
650,244,-866,-1111,311,678,-989,-239,-663,-710,-613,-205,120,2,-355,636
651,255,-933,-1188,339,722,-1061,-234,-722,-926,-806,-306,60,-48,-387,703
652,236,-949,-1184,357,710,-1067,-235,-755,-1019,-886,-334,61,-62,-392,739
653,221,-975,-1196,377,709,-1086,-233,-754,-1027,-900,-358,48,-76,-409,765
654,221,-1016,-1237,398,729,-1127,-225,-752,-1035,-922,-402,13,-96,-429,778
655,184,-1073,-1257,444,721,-1165,-188,-759,-1087,-977,-460,-29,-134,-465,805
656,106,-1137,-1243,515,675,-1190,-104,-743,-1136,-1028,-515,-68,-181,-501,824
657,161,-1178,-1338,508,750,-1258,-54,-741,-1200,-1090,-580,-128,-220,-536,846
658,167,-1258,-1424,546,796,-1342,0,-702,-1264,-1165,-661,-203,-266,-614,889
659,94,-1334,-1428,620,762,-1382,53,-667,-1308,-1214,-709,-247,-301,-657,909
660,102,-1348,-1451,623,777,-1400,88,-654,-1362,-1255,-736,-273,-327,-661,915
661,87,-1338,-1425,626,756,-1382,133,-619,-1384,-1272,-747,-279,-351,-648,913
662,12,-1369,-1380,679,696,-1375,206,-577,-1404,-1295,-770,-306,-393,-662,916
663,4,-1355,-1359,676,682,-1358,291,-522,-1388,-1284,-776,-332,-428,-672,893
664,-1,-1318,-1316,660,658,-1317,349,-468,-1347,-1246,-760,-333,-449,-623,848
665,-90,-1341,-1250,716,580,-1296,405,-416,-1315,-1221,-749,-338,-465,-586,802
666,-85,-1323,-1237,704,576,-1281,434,-392,-1285,-1194,-740,-349,-477,-545,743
