'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
272,-3433,-6362,-2928,4897,-252,-4645,-32,1161,664,-432,-837,-1937,-1185,-2207,-161
273,-3431,-6364,-2932,4898,-249,-4647,-17,1162,650,-458,-857,-1946,-1202,-2207,-166
274,-3437,-6360,-2922,4898,-257,-4641,10,1167,640,-476,-872,-1958,-1225,-2204,-176
275,-3439,-6352,-2912,4895,-262,-4632,22,1179,641,-481,-877,-1959,-1241,-2198,-186
276,-3432,-6345,-2912,4888,-259,-4629,24,1196,653,-476,-874,-1953,-1248,-2194,-196
277,-3416,-6335,-2917,4875,-248,-4626,26,1214,675,-457,-862,-1948,-1254,-2190,-208
278,-3410,-6323,-2911,4867,-248,-4617,39,1238,698,-437,-848,-1939,-1270,-2182,-225
279,-3406,-6306,-2899,4856,-253,-4602,54,1261,721,-421,-833,-1928,-1288,-2173,-242
280,-3395,-6286,-2890,4840,-251,-4588,61,1277,734,-404,-813,-1912,-1293,-2160,-254
281,-3373,-6268,-2894,4821,-239,-4581,91,1328,784,-357,-776,-1890,-1315,-2157,-284
282,-3348,-6255,-2906,4802,-220,-4581,115,1387,860,-292,-730,-1865,-1330,-2164,-308
283,-3321,-6231,-2909,4776,-205,-4570,132,1457,945,-205,-670,-1832,-1356,-2155,-338
284,-3266,-6198,-2932,4732,-166,-4565,138,1535,1047,-106,-595,-1788,-1372,-2130,-368
285,-3208,-6145,-2936,4676,-135,-4540,146,1625,1173,21,-505,-1731,-1382,-2080,-404
286,-3193,-6075,-2881,4634,-155,-4478,178,1723,1296,133,-427,-1680,-1432,-2026,-451
287,-3163,-6018,-2855,4591,-153,-4437,198,1811,1402,219,-364,-1639,-1477,-1989,-491
288,-3097,-5936,-2838,4516,-129,-4386,214,1926,1544,354,-263,-1574,-1527,-1937,-547
289,-3020,-5806,-2785,4413,-116,-4296,192,2008,1687,522,-117,-1472,-1525,-1842,-590
290,-2941,-5638,-2697,4290,-121,-4167,141,2075,1843,726,62,-1353,-1477,-1691,-627
291,-2879,-5467,-2588,4173,-145,-4028,105,2151,2005,924,232,-1242,-1461,-1544,-674
292,-2788,-5299,-2511,4043,-137,-3905,47,2217,2173,1140,423,-1107,-1391,-1414,-703
293,-2671,-5125,-2453,3898,-109,-3789,-54,2266,2354,1379,632,-958,-1242,-1279,-701
294,-2560,-5002,-2442,3781,-59,-3722,-156,2295,2525,1613,820,-834,-1070,-1186,-689
295,-2450,-4883,-2433,3666,-9,-3658,-296,2256,2653,1844,1023,-703,-838,-1098,-656
296,-2354,-4754,-2400,3554,23,-3577,-436,2221,2784,2074,1225,-574,-622,-1010,-627
297,-2242,-4633,-2391,3438,74,-3512,-534,2246,2972,2357,1447,-438,-415,-927,-618
298,-2136,-4549,-2413,3343,138,-3481,-638,2223,3145,2646,1667,-309,-144,-872,-591
299,-2047,-4569,-2522,3308,238,-3546,-704,2257,3373,2968,1865,-217,73,-915,-586
300,-1951,-4593,-2642,3272,346,-3617,-760,2276,3571,3267,2067,-117,285,-947,-574
301,-1876,-4620,-2743,3248,434,-3682,-826,2185,3652,3494,2232,-39,556,-979,-523
302,-1821,-4684,-2861,3253,521,-3773,-862,2150,3780,3728,2352,2,759,-1046,-497
303,-1776,-4703,-2926,3240,575,-3815,-887,2182,3964,3980,2474,41,890,-1053,-507
304,-1736,-4724,-2987,3230,626,-3856,-882,2219,4140,4253,2613,85,1013,-1069,-535
305,-1709,-4727,-3017,3218,654,-3873,-884,2248,4296,4516,2755,135,1117,-1070,-560
306,-1689,-4689,-3000,3189,656,-3845,-913,2279,4488,4807,2913,195,1225,-1023,-593
307,-1703,-4622,-2918,3162,608,-3770,-1000,2143,4518,4988,3038,258,1413,-950,-572
308,-1748,-4546,-2797,3147,525,-3672,-1139,1909,4434,5069,3117,299,1622,-881,-517
309,-1779,-4520,-2740,3150,481,-3630,-1242,1773,4434,5187,3194,333,1780,-851,-482
310,-1810,-4508,-2698,3159,444,-3603,-1320,1614,4363,5219,3229,348,1916,-824,-432
311,-1824,-4518,-2693,3171,435,-3605,-1380,1456,4271,5197,3217,335,2026,-829,-391
312,-1853,-4629,-2775,3241,462,-3702,-1360,1390,4210,5121,3128,282,2043,-916,-354
313,-1909,-4793,-2883,3351,487,-3839,-1318,1393,4178,4993,2969,190,1963,-1048,-331
314,-1959,-4931,-2970,3445,506,-3952,-1296,1385,4127,4857,2804,90,1857,-1150,-311
315,-2027,-5089,-3061,3558,518,-4076,-1244,1357,4012,4638,2582,-43,1719,-1271,-288
316,-2125,-5190,-3065,3658,470,-4128,-1200,1298,3872,4402,2363,-173,1593,-1334,-268
317,-2225,-5229,-3003,3727,390,-4117,-1188,1201,3668,4139,2165,-276,1502,-1341,-231
318,-2303,-5278,-2974,3790,336,-4126,-1224,1088,3405,3804,1958,-374,1438,-1366,-166
319,-2352,-5311,-2958,3831,303,-4135,-1285,961,3126,3474,1777,-454,1397,-1383,-96
320,-2414,-5338,-2923,3876,255,-4131,-1360,836,2850,3158,1611,-528,1359,-1407,-30
321,-2489,-5373,-2883,3931,198,-4129,-1443,715,2562,2830,1445,-603,1317,-1433,38
322,-2547,-5438,-2890,3992,172,-4164,-1486,589,2216,2433,1252,-686,1254,-1484,113
323,-2626,-5525,-2898,4076,136,-4211,-1482,484,1879,2022,1047,-787,1161,-1555,178
324,-2692,-5597,-2904,4144,106,-4250,-1469,430,1647,1708,872,-878,1056,-1608,216
325,-2759,-5637,-2877,4199,59,-4257,-1480,331,1343,1347,703,-955,975,-1624,269
326,-2832,-5680,-2848,4256,9,-4264,-1463,228,1003,947,526,-1033,882,-1645,323
327,-2888,-5736,-2848,4312,-20,-4292,-1401,212,814,651,356,-1123,742,-1691,340
328,-2945,-5786,-2841,4365,-52,-4313,-1320,235,688,403,194,-1213,583,-1728,345
329,-2973,-5843,-2870,4408,-52,-4356,-1239,304,648,256,80,-1272,445,-1775,334
330,-2990,-5890,-2900,4440,-45,-4395,-1166,398,688,210,1,-1324,312,-1816,304
331,-3004,-5920,-2915,4462,-44,-4418,-1079,513,761,206,-60,-1368,174,-1838,260
332,-3017,-5952,-2934,4485,-42,-4443,-995,630,847,223,-103,-1408,45,-1865,208
333,-3037,-5988,-2950,4512,-44,-4468,-918,725,923,249,-143,-1449,-77,-1892,162
334,-3061,-6011,-2948,4536,-57,-4479,-838,819,1001,276,-177,-1485,-196,-1909,114
335,-3077,-6013,-2935,4545,-71,-4474,-776,899,1063,303,-196,-1509,-295,-1906,71
336,-3095,-6014,-2917,4555,-89,-4466,-701,980,1126,346,-195,-1518,-383,-1892,20
337,-3119,-6018,-2898,4568,-110,-4458,-627,1047,1181,379,-189,-1527,-461,-1895,-25
338,-3121,-6017,-2895,4569,-112,-4456,-569,1095,1212,401,-185,-1534,-516,-1899,-56
339,-3122,-6015,-2893,4568,-114,-4454,-532,1121,1223,404,-186,-1537,-551,-1891,-76
340,-3132,-6028,-2895,4580,-118,-4461,-512,1130,1217,392,-198,-1544,-574,-1893,-85
341,-3137,-6037,-2900,4587,-118,-4469,-483,1149,1214,378,-214,-1558,-607,-1899,-97
342,-3141,-6048,-2905,4595,-117,-4477,-453,1167,1216,367,-222,-1561,-638,-1903,-111
343,-3144,-6067,-2922,4606,-110,-4495,-424,1189,1218,358,-231,-1562,-662,-1925,-123
344,-3141,-6081,-2939,4611,-101,-4510,-404,1202,1212,339,-243,-1570,-683,-1941,-125
345,-3140,-6091,-2950,4616,-95,-4520,-390,1205,1200,317,-259,-1579,-702,-1952,-123
346,-3139,-6102,-2962,4620,-88,-4532,-377,1217,1190,295,-276,-1585,-720,-1961,-121
347,-3150,-6127,-2977,4638,-86,-4552,-360,1233,1184,279,-287,-1589,-739,-1985,-122
348,-3162,-6161,-2998,4662,-82,-4580,-343,1245,1179,265,-299,-1600,-763,-2014,-122
349,-3147,-6175,-3027,4661,-60,-4601,-333,1250,1168,244,-312,-1605,-777,-2033,-116
350,-3137,-6177,-3039,4656,-49,-4608,-324,1256,1163,228,-325,-1610,-792,-2051,-114
351,-3169,-6191,-3021,4680,-74,-4606,-319,1258,1154,211,-339,-1621,-808,-2042,-120
352,-3180,-6197,-3016,4688,-82,-4606,-314,1255,1138,195,-349,-1624,-819,-2041,-123
353,-3164,-6193,-3028,4678,-68,-4610,-309,1258,1131,180,-360,-1628,-831,-2050,-122
354,-3177,-6199,-3021,4688,-78,-4610,-296,1261,1122,163,-378,-1643,-846,-2048,-125
355,-3182,-6206,-3024,4694,-79,-4615,-289,1261,1111,148,-390,-1651,-860,-2059,-129
356,-3179,-6213,-3032,4696,-73,-4623,-288,1262,1102,137,-393,-1649,-861,-2070,-130
357,-3187,-6218,-3031,4703,-78,-4624,-285,1265,1098,130,-397,-1647,-865,-2071,-129
358,-3193,-6221,-3028,4707,-83,-4624,-278,1270,1094,120,-406,-1652,-875,-2070,-135
359,-3198,-6225,-3026,4711,-85,-4626,-267,1266,1083,106,-421,-1664,-884,-2061,-139
360,-3186,-6221,-3034,4704,-76,-4628,-274,1266,1076,99,-428,-1668,-887,-2061,-136
361,-3193,-6223,-3029,4708,-82,-4626,-276,1270,1076,91,-438,-1676,-899,-2073,-136
362,-3211,-6226,-3014,4719,-98,-4621,-266,1270,1069,83,-447,-1683,-912,-2078,-138
363,-3205,-6227,-3022,4716,-91,-4625,-268,1270,1062,74,-453,-1682,-916,-2081,-132
364,-3205,-6233,-3027,4719,-89,-4630,-271,1269,1058,66,-456,-1687,-922,-2084,-131
365,-3209,-6240,-3030,4724,-89,-4635,-265,1272,1056,62,-460,-1686,-928,-2082,-133
366,-3206,-6249,-3042,4728,-82,-4646,-269,1275,1054,56,-467,-1689,-934,-2088,-134
367,-3210,-6255,-3044,4732,-83,-4649,-263,1279,1054,54,-468,-1696,-944,-2090,-139
368,-3220,-6261,-3040,4740,-90,-4651,-245,1286,1054,51,-470,-1699,-952,-2088,-143
369,-3217,-6261,-3042,4739,-87,-4652,-243,1289,1054,51,-466,-1697,-955,-2095,-145
370,-3213,-6263,-3049,4738,-82,-4656,-250,1290,1056,48,-463,-1694,-956,-2094,-141
371,-3220,-6283,-3061,4752,-79,-4672,-252,1287,1050,43,-466,-1697,-959,-2103,-141
372,-3225,-6292,-3066,4759,-79,-4679,-243,1295,1052,46,-464,-1695,-965,-2101,-146
373,-3224,-6293,-3068,4759,-78,-4681,-236,1300,1055,48,-463,-1694,-971,-2099,-147
374,-3225,-6295,-3069,4760,-78,-4683,-233,1303,1054,48,-464,-1696,-973,-2110,-147
375,-3224,-6294,-3069,4759,-77,-4682,-234,1305,1054,46,-465,-1696,-977,-2107,-148
376,-3232,-6301,-3068,4766,-82,-4685,-233,1302,1054,42,-468,-1700,-984,-2103,-152
377,-3236,-6308,-3070,4772,-83,-4689,-219,1312,1059,44,-470,-1699,-990,-2099,-157
378,-3226,-6304,-3077,4765,-74,-4691,-224,1317,1060,44,-471,-1702,-995,-2106,-159
379,-3231,-6299,-3067,4765,-82,-4683,-230,1319,1062,44,-473,-1704,-997,-2109,-156
380,-3237,-6301,-3064,4769,-86,-4683,-215,1320,1056,40,-478,-1704,-1000,-2104,-159
381,-3230,-6299,-3068,4764,-81,-4683,-210,1320,1054,35,-479,-1703,-1007,-2102,-162
382,-3226,-6294,-3067,4761,-80,-4680,-219,1322,1061,38,-478,-1701,-1008,-2106,-159
383,-3226,-6296,-3069,4761,-79,-4682,-224,1323,1061,37,-476,-1699,-1004,-2112,-158
384,-3223,-6294,-3070,4759,-76,-4682,-221,1327,1062,36,-478,-1696,-1006,-2109,-159
385,-3219,-6297,-3078,4758,-70,-4688,-224,1328,1061,36,-485,-1698,-1009,-2104,-162
386,-3210,-6294,-3084,4752,-63,-4689,-232,1327,1061,38,-486,-1700,-1006,-2104,-162
387,-3207,-6282,-3074,4744,-66,-4678,-224,1333,1065,40,-488,-1700,-1010,-2097,-165
388,-3215,-6287,-3071,4751,-72,-4679,-223,1331,1063,37,-488,-1703,-1014,-2097,-166
389,-3218,-6286,-3067,4752,-75,-4676,-225,1337,1069,45,-477,-1696,-1011,-2100,-166
390,-3221,-6277,-3054,4749,-83,-4666,-210,1354,1084,60,-463,-1686,-1013,-2101,-167
391,-3227,-6288,-3060,4758,-83,-4674,-213,1348,1078,54,-467,-1692,-1016,-2110,-167
392,-3215,-6290,-3074,4753,-70,-4682,-219,1345,1074,49,-473,-1695,-1016,-2113,-167
393,-3205,-6285,-3079,4745,-63,-4682,-217,1351,1083,57,-466,-1688,-1012,-2111,-166
394,-3218,-6289,-3069,4754,-74,-4679,-211,1356,1087,60,-464,-1686,-1015,-2105,-170
395,-3229,-6293,-3063,4761,-83,-4678,-210,1357,1087,57,-466,-1690,-1021,-2108,-173
396,-3226,-6295,-3068,4761,-79,-4682,-207,1358,1088,55,-468,-1691,-1024,-2116,-171
397,-3226,-6296,-3069,4761,-78,-4683,-209,1362,1090,55,-474,-1694,-1028,-2113,-170
398,-3230,-6296,-3065,4763,-82,-4681,-211,1360,1092,58,-472,-1694,-1026,-2114,-169
399,-3231,-6296,-3064,4763,-83,-4680,-205,1363,1094,61,-471,-1689,-1029,-2110,-170
400,-3229,-6296,-3067,4763,-81,-4681,-200,1368,1098,63,-470,-1687,-1031,-2108,-171
401,-3221,-6299,-3076,4760,-73,-4688,-192,1376,1105,69,-462,-1684,-1034,-2114,-171
402,-3225,-6306,-3080,4766,-73,-4693,-200,1375,1105,69,-467,-1688,-1035,-2110,-171
403,-3238,-6316,-3077,4777,-80,-4696,-206,1369,1100,67,-470,-1690,-1032,-2110,-172
404,-3232,-6315,-3082,4774,-75,-4699,-197,1377,1108,74,-464,-1682,-1034,-2109,-172
405,-3226,-6309,-3082,4768,-72,-4696,-192,1384,1113,79,-461,-1679,-1035,-2102,-176
406,-3226,-6308,-3080,4767,-73,-4694,-190,1389,1116,82,-460,-1679,-1037,-2112,-178
407,-3219,-6301,-3081,4760,-69,-4691,-185,1394,1124,89,-455,-1675,-1039,-2112,-178
408,-3214,-6300,-3085,4757,-65,-4693,-182,1393,1125,91,-455,-1675,-1042,-2100,-180
409,-3214,-6301,-3086,4757,-64,-4693,-184,1394,1127,91,-459,-1678,-1045,-2106,-179
410,-3220,-6303,-3082,4762,-69,-4693,-183,1398,1127,92,-461,-1685,-1050,-2109,-181
411,-3231,-6311,-3079,4771,-76,-4695,-180,1402,1130,92,-462,-1690,-1057,-2102,-185
412,-3241,-6321,-3079,4781,-81,-4700,-177,1405,1135,93,-461,-1692,-1060,-2107,-189
413,-3238,-6324,-3085,4781,-76,-4705,-180,1405,1134,95,-460,-1693,-1061,-2118,-189
414,-3230,-6323,-3092,4777,-69,-4707,-186,1406,1138,98,-456,-1689,-1059,-2115,-188
415,-3236,-6328,-3092,4782,-72,-4710,-189,1411,1146,102,-449,-1686,-1062,-2107,-191
416,-3228,-6324,-3094,4776,-67,-4709,-186,1421,1155,115,-439,-1677,-1062,-2113,-193
417,-3230,-6327,-3096,4778,-67,-4712,-180,1424,1159,122,-434,-1673,-1063,-2100,-199
418,-3225,-6326,-3099,4775,-63,-4713,-181,1427,1164,124,-434,-1673,-1067,-2088,-199
419,-3215,-6324,-3108,4770,-53,-4716,-188,1430,1166,128,-432,-1668,-1064,-2112,-193
420,-3220,-6330,-3109,4775,-55,-4720,-191,1428,1166,126,-437,-1672,-1065,-2119,-194
421,-3222,-6328,-3105,4775,-58,-4717,-183,1434,1171,128,-436,-1672,-1067,-2107,-196
422,-3215,-6327,-3111,4771,-53,-4719,-184,1442,1174,128,-433,-1669,-1068,-2117,-196
423,-3214,-6322,-3107,4768,-54,-4715,-185,1442,1181,135,-433,-1668,-1070,-2117,-199
424,-3220,-6322,-3101,4771,-59,-4712,-181,1446,1188,139,-429,-1666,-1073,-2104,-202
425,-3214,-6321,-3106,4767,-54,-4713,-180,1452,1190,139,-429,-1666,-1076,-2104,-200
426,-3224,-6327,-3102,4775,-61,-4714,-180,1455,1193,143,-431,-1665,-1077,-2102,-200
427,-3229,-6332,-3102,4780,-63,-4717,-180,1460,1198,146,-423,-1659,-1074,-2093,-200
428,-3223,-6329,-3105,4776,-59,-4717,-174,1466,1206,153,-419,-1658,-1077,-2101,-201
429,-3219,-6330,-3110,4774,-55,-4720,-171,1472,1212,159,-420,-1662,-1087,-2112,-207
430,-3209,-6329,-3119,4769,-45,-4724,-175,1477,1218,165,-415,-1655,-1087,-2113,-209
431,-3208,-6324,-3115,4766,-47,-4719,-176,1482,1224,171,-415,-1654,-1090,-2117,-213
432,-3211,-6327,-3115,4769,-48,-4721,-174,1490,1231,179,-409,-1651,-1094,-2117,-219
433,-3218,-6333,-3114,4776,-52,-4723,-169,1497,1240,187,-403,-1647,-1096,-2116,-224
434,-3217,-6329,-3112,4773,-53,-4720,-167,1503,1246,191,-401,-1648,-1098,-2126,-227
435,-3219,-6332,-3112,4775,-53,-4722,-169,1503,1245,193,-399,-1650,-1099,-2126,-229
436,-3225,-6335,-3109,4780,-59,-4722,-172,1502,1245,196,-400,-1652,-1102,-2121,-230
437,-3214,-6327,-3113,4770,-51,-4720,-169,1511,1253,204,-390,-1644,-1102,-2120,-232
438,-3202,-6319,-3116,4761,-43,-4718,-165,1513,1257,212,-382,-1639,-1101,-2109,-231
439,-3200,-6320,-3120,4760,-40,-4720,-165,1516,1263,219,-382,-1641,-1102,-2110,-232
440,-3208,-6322,-3113,4765,-48,-4717,-162,1527,1271,223,-381,-1643,-1108,-2116,-235
441,-3210,-6322,-3111,4766,-50,-4716,-165,1533,1277,229,-379,-1642,-1108,-2119,-233
442,-3202,-6322,-3119,4762,-42,-4720,-165,1536,1284,235,-371,-1635,-1107,-2116,-235
443,-3206,-6317,-3109,4762,-49,-4713,-159,1542,1287,237,-370,-1631,-1106,-2099,-236
444,-3210,-6315,-3104,4763,-53,-4710,-161,1547,1294,242,-369,-1626,-1103,-2097,-231
445,-3197,-6311,-3113,4754,-42,-4712,-159,1553,1301,248,-363,-1621,-1102,-2108,-229
446,-3192,-6312,-3120,4752,-36,-4716,-161,1558,1306,249,-365,-1623,-1106,-2114,-231
447,-3198,-6319,-3120,4758,-39,-4720,-160,1564,1311,249,-370,-1626,-1115,-2113,-234
448,-3207,-6318,-3110,4762,-48,-4714,-147,1570,1317,256,-367,-1627,-1121,-2099,-239
449,-3211,-6316,-3105,4764,-53,-4711,-146,1577,1324,261,-367,-1634,-1132,-2091,-243
450,-3200,-6312,-3112,4756,-44,-4712,-148,1587,1335,270,-364,-1632,-1136,-2090,-243
451,-3204,-6310,-3105,4757,-49,-4708,-140,1595,1344,277,-357,-1625,-1138,-2087,-245
452,-3204,-6312,-3106,4758,-49,-4709,-139,1601,1349,280,-359,-1628,-1147,-2089,-249
453,-3202,-6317,-3115,4759,-43,-4716,-140,1605,1352,284,-362,-1630,-1152,-2089,-253
454,-3206,-6319,-3112,4763,-47,-4716,-140,1611,1358,289,-363,-1632,-1156,-2088,-257
455,-3197,-6312,-3114,4754,-41,-4713,-136,1624,1372,301,-355,-1624,-1158,-2096,-259
456,-3196,-6310,-3112,4753,-42,-4711,-127,1632,1381,308,-353,-1619,-1160,-2093,-263
457,-3202,-6312,-3109,4757,-47,-4711,-125,1634,1384,309,-351,-1618,-1162,-2099,-267
458,-3207,-6315,-3108,4761,-49,-4712,-129,1640,1393,315,-345,-1614,-1164,-2104,-267
459,-3205,-6315,-3109,4760,-48,-4712,-120,1651,1401,323,-341,-1612,-1174,-2092,-270
460,-3196,-6313,-3116,4754,-40,-4714,-116,1657,1407,328,-337,-1609,-1174,-2087,-273
461,-3193,-6307,-3114,4750,-39,-4710,-116,1663,1413,330,-334,-1612,-1178,-2087,-277
462,-3196,-6311,-3114,4754,-41,-4712,-109,1673,1422,337,-327,-1608,-1181,-2087,-281
463,-3195,-6318,-3122,4756,-37,-4720,-109,1678,1431,341,-325,-1606,-1181,-2091,-280
464,-3188,-6317,-3128,4752,-30,-4722,-102,1685,1440,348,-319,-1603,-1186,-2093,-284
465,-3188,-6320,-3131,4754,-29,-4725,-93,1698,1450,361,-313,-1600,-1188,-2089,-289
466,-3189,-6322,-3132,4754,-28,-4726,-94,1701,1455,365,-312,-1597,-1187,-2099,-289
467,-3186,-6320,-3133,4753,-26,-4727,-99,1703,1460,368,-310,-1595,-1187,-2102,-289
468,-3184,-6314,-3129,4749,-28,-4721,-92,1719,1474,376,-306,-1594,-1191,-2081,-294
469,-3174,-6304,-3129,4739,-22,-4717,-87,1729,1484,386,-298,-1586,-1190,-2077,-294
470,-3172,-6303,-3130,4737,-21,-4716,-82,1736,1494,394,-298,-1587,-1197,-2088,-296
471,-3174,-6305,-3130,4740,-22,-4717,-75,1747,1503,401,-295,-1587,-1206,-2085,-302
472,-3167,-6304,-3136,4735,-15,-4720,-75,1759,1514,409,-287,-1581,-1208,-2076,-306
473,-3166,-6307,-3139,4736,-13,-4723,-74,1767,1524,414,-287,-1583,-1214,-2079,-310
474,-3161,-6304,-3142,4733,-10,-4723,-75,1773,1530,421,-289,-1583,-1218,-2084,-310
475,-3155,-6301,-3145,4728,-6,-4723,-71,1783,1539,428,-286,-1581,-1224,-2080,-316
476,-3160,-6300,-3139,4730,-10,-4720,-65,1792,1549,433,-284,-1579,-1232,-2065,-321
477,-3159,-6296,-3137,4728,-11,-4717,-61,1806,1561,443,-279,-1574,-1238,-2073,-323
478,-3155,-6296,-3141,4726,-7,-4719,-55,1815,1571,451,-270,-1573,-1241,-2090,-325
479,-3146,-6288,-3141,4717,-3,-4715,-53,1823,1577,458,-267,-1569,-1246,-2069,-328
480,-3135,-6285,-3149,4710,7,-4717,-48,1838,1592,470,-261,-1561,-1250,-2059,-331
481,-3135,-6289,-3153,4712,9,-4721,-48,1849,1607,479,-257,-1562,-1253,-2068,-333
482,-3132,-6283,-3150,4708,9,-4717,-39,1861,1618,489,-253,-1561,-1262,-2069,-335
483,-3129,-6276,-3146,4702,9,-4711,-23,1878,1638,506,-239,-1552,-1269,-2060,-341
484,-3142,-6276,-3132,4709,-5,-4704,-17,1896,1653,521,-232,-1551,-1277,-2057,-349
485,-3148,-6284,-3135,4716,-6,-4710,-16,1900,1660,526,-236,-1556,-1282,-2061,-352
486,-3147,-6289,-3141,4718,-3,-4715,-25,1904,1662,527,-236,-1561,-1287,-2074,-354
487,-3149,-6288,-3138,4719,-5,-4713,-6,1924,1676,539,-227,-1562,-1301,-2078,-364
488,-3149,-6285,-3135,4717,-7,-4710,10,1941,1699,555,-222,-1559,-1310,-2062,-373
489,-3149,-6285,-3134,4717,-7,-4710,11,1950,1712,569,-214,-1556,-1310,-2071,-376
490,-3154,-6287,-3133,4721,-11,-4710,32,1970,1729,581,-207,-1554,-1320,-2067,-384
491,-3144,-6283,-3137,4713,-4,-4710,24,1982,1743,589,-209,-1557,-1328,-2063,-389
492,-3138,-6282,-3143,4710,3,-4712,25,1993,1757,603,-199,-1551,-1334,-2062,-396
493,-3148,-6280,-3131,4713,-8,-4705,46,2016,1779,621,-183,-1544,-1346,-2046,-407
494,-3128,-6267,-3138,4698,5,-4703,45,2033,1797,632,-176,-1539,-1350,-2047,-411
495,-3122,-6265,-3142,4693,10,-4703,55,2046,1809,642,-172,-1537,-1362,-2052,-415
496,-3132,-6270,-3136,4701,2,-4703,68,2059,1822,654,-165,-1535,-1373,-2056,-421
497,-3127,-6273,-3144,4700,9,-4708,68,2074,1841,668,-157,-1526,-1377,-2054,-430
498,-3130,-6279,-3148,4704,9,-4713,77,2092,1856,679,-154,-1529,-1389,-2065,-440
499,-3123,-6279,-3155,4701,16,-4717,87,2110,1876,694,-146,-1522,-1395,-2065,-449
500,-3101,-6274,-3172,4687,35,-4723,90,2124,1894,706,-139,-1511,-1397,-2059,-454
501,-3109,-6274,-3164,4692,27,-4719,103,2145,1913,718,-133,-1509,-1408,-2057,-460
502,-3109,-6270,-3159,4690,25,-4714,113,2162,1932,732,-127,-1506,-1420,-2042,-467
503,-3094,-6266,-3171,4680,38,-4719,120,2179,1949,746,-121,-1501,-1427,-2048,-472
504,-3107,-6268,-3160,4688,26,-4714,130,2202,1972,764,-113,-1494,-1439,-2049,-481
505,-3114,-6271,-3155,4692,21,-4713,148,2225,1993,777,-110,-1497,-1459,-2042,-491
506,-3101,-6268,-3166,4685,32,-4717,155,2245,2015,792,-104,-1497,-1474,-2040,-500
507,-3089,-6264,-3173,4676,42,-4719,151,2263,2035,810,-94,-1492,-1482,-2036,-505
508,-3084,-6262,-3178,4673,47,-4720,166,2287,2058,826,-88,-1486,-1495,-2033,-511
509,-3087,-6262,-3175,4674,44,-4718,176,2305,2079,837,-86,-1487,-1507,-2026,-519
510,-3084,-6264,-3180,4674,48,-4722,179,2324,2098,851,-77,-1486,-1519,-2036,-530
511,-3074,-6263,-3188,4669,57,-4726,189,2349,2122,871,-65,-1478,-1528,-2041,-534
512,-3067,-6259,-3191,4663,62,-4725,203,2371,2144,891,-56,-1474,-1536,-2030,-539
513,-3053,-6256,-3203,4654,75,-4729,215,2397,2174,914,-42,-1466,-1552,-2035,-552
514,-3060,-6257,-3196,4658,68,-4727,227,2422,2200,934,-30,-1460,-1565,-2033,-561
515,-3068,-6256,-3187,4663,59,-4722,233,2449,2223,956,-17,-1454,-1576,-2025,-572
516,-3056,-6255,-3198,4655,71,-4726,242,2475,2249,973,-9,-1452,-1594,-2026,-586
517,-3049,-6253,-3203,4651,77,-4728,263,2496,2276,994,-2,-1450,-1608,-2023,-596
518,-3044,-6248,-3201,4646,78,-4725,274,2529,2308,1025,14,-1443,-1624,-2026,-606
519,-3043,-6243,-3198,4643,77,-4720,288,2558,2338,1048,25,-1437,-1643,-2022,-621
520,-3030,-6233,-3202,4631,86,-4717,300,2585,2367,1070,36,-1431,-1657,-2013,-633
521,-3027,-6230,-3202,4628,87,-4716,306,2608,2391,1088,44,-1429,-1675,-2003,-645
522,-3039,-6233,-3194,4636,77,-4713,317,2628,2417,1107,54,-1427,-1690,-2005,-658
523,-3030,-6223,-3192,4626,81,-4708,335,2659,2451,1134,68,-1419,-1703,-2009,-669
524,-3010,-6211,-3199,4611,95,-4705,347,2692,2486,1164,84,-1408,-1717,-2000,-679
525,-3002,-6205,-3202,4604,100,-4704,361,2726,2520,1191,101,-1399,-1731,-1995,-688
526,-3006,-6204,-3198,4606,96,-4701,375,2749,2548,1213,110,-1399,-1750,-1992,-701
527,-3002,-6202,-3199,4602,99,-4701,385,2782,2583,1240,120,-1395,-1768,-1988,-715
528,-2994,-6197,-3202,4595,104,-4699,395,2815,2615,1265,134,-1387,-1784,-1985,-727
529,-2989,-6195,-3205,4592,108,-4699,398,2838,2647,1290,142,-1387,-1800,-1986,-736
530,-2982,-6187,-3204,4584,111,-4695,412,2868,2681,1319,155,-1380,-1817,-1975,-748
531,-2980,-6182,-3201,4581,110,-4691,431,2900,2712,1346,171,-1373,-1835,-1961,-765
532,-2977,-6183,-3205,4580,114,-4694,437,2932,2747,1372,184,-1371,-1850,-1961,-779
533,-2972,-6173,-3200,4573,114,-4686,454,2964,2782,1402,199,-1365,-1867,-1955,-791
534,-2965,-6169,-3204,4567,120,-4686,464,2993,2815,1428,210,-1361,-1880,-1949,-801
535,-2963,-6172,-3208,4567,123,-4690,470,3019,2845,1452,222,-1359,-1895,-1945,-816
536,-2962,-6165,-3202,4563,120,-4684,482,3048,2881,1481,237,-1357,-1913,-1937,-830
537,-2959,-6161,-3200,4560,121,-4681,495,3083,2919,1513,256,-1352,-1931,-1935,-844
538,-2949,-6154,-3204,4551,128,-4679,509,3113,2954,1545,274,-1344,-1947,-1934,-863
539,-2935,-6156,-3220,4545,142,-4688,509,3143,2989,1576,291,-1336,-1957,-1936,-875
